/1,freq,
1e-20,15.94817086367514,2.260223528867196
2.0574646771022147e-20,16.79412091649834,2.9892061921846653
4.43268403735135e-20,17.676075977391335,3.7492155415196917
5.754399373371684e-20,18.379273352402713,4.455106434539925
9.549925860214603e-20,19.438021425463575,5.5023631025140425
1.2397450641973156e-19,20.327098412669734,6.222232443824375
2.0574646771022146e-19,21.471902568069346,7.086518041926861
2.670956258744827e-19,22.679068584560795,8.273089906772423
3.981071705535051e-19,24.110576991928944,9.518021302588755
4.43268403735135e-19,25.386286553639962,10.641952951326822
5.754399373371684e-19,27.070277801109498,12.433645271402526
8.576940314555879e-19,28.795339808310242,14.236524511633654
9.549925860214602e-19,30.644632339081745,16.033270215090717
1.2397450641973158e-18,32.98125144841139,18.652238717707647
1.8478502617694434e-18,35.406698302862345,21.040040822725665
2.0574646771022145e-18,37.35670397387829,22.40557781557542
2.6709562587448275e-18,39.76182603607933,24.63201035681546
3.1622776601684573e-18,42.61195885955476,27.94306218940286
3.981071705535051e-18,45.529428213094846,30.401473384029604
4.43268403735135e-18,48.12271155649215,32.02064618622307
5.754399373371684e-18,51.608146430467464,35.410513278686246
6.812905859396729e-18,55.085922751961974,40.2549627541527
8.576940314555879e-18,59.50486675430389,43.586474139167585
9.549925860214603e-18,63.24084806838244,45.645171220090106
1.2397450641973158e-17,68.42071779543024,50.24996237096117
1.4677996364661308e-17,76.28635033078841,57.102350772704256
1.8478502617694434e-17,83.17781448486895,59.36404889082513
2.6709562587448275e-17,87.5351744171681,60.16289075433586
3.162277660168457e-17,95.029365716267,66.05271291089444
3.311311214825908e-17,105.2517167779142,75.13245837476255
3.981071705535051e-17,111.65402974974566,76.99842719106381
5.754399373371684e-17,117.29052583509755,79.27653282707054
6.81290585939673e-17,128.61178613298296,88.25140434315517
7.13398822055738e-17,141.5834861839031,94.24150207123279
8.57694031455588e-17,148.7482786305273,92.96918162242758
1.467799636466131e-16,163.1633979759818,102.22050487510633
1.5369749021623784e-16,184.35404916834918,113.5137533037257
1.8478502617694436e-16,197.52363339203356,116.70043138685021
3.162277660168457e-16,205.73085767836102,117.76796624949316
3.3113112148259077e-16,224.8722730327836,130.6398250042936
3.9810717055349695e-16,244.13010776029665,136.10313809234674
3.981071705535051e-16,253.493353223899,137.95705110713254
6.812905859396729e-16,266.1585285723719,141.42570639379645
7.13398822055738e-16,298.73167683847794,155.75208709679035
8.5769403145557045e-16,316.6191436085563,156.85305389033869
1.467799636466131e-15,327.5505254080223,157.1526631274346
1.5369749021623785e-15,364.88768105239524,170.8907991894871
1.8478502617694057e-15,396.1786653279412,181.09603259515688
3.162277660168457e-15,408.02322349931194,180.54814127212336
3.311311214825908e-15,443.6505833461462,188.68385919781866
3.9810717055349695e-15,466.16048477366894,194.21793818244572
7.133988220557381e-15,478.76095737007256,192.25156933522834
7.244359600749891e-15,517.7747350039646,199.83349978048605
8.576940314555705e-15,544.043108160715,204.90629675414385
1.5369749021623784e-14,563.2589341787559,206.75913415782023
1.5607465654643588e-14,616.0640989672031,217.83812992507399
1.8478502617694057e-14,645.6902161160615,221.9640826654155
3.311311214825908e-14,665.3889518599674,222.33177375842553
3.3625347079244684e-14,708.121250764865,227.55769403256545
3.9810717055349693e-14,750.2934272801581,231.56987926969504
7.244359600749891e-14,782.305725701085,230.72244225427164
8.576940314555704e-14,836.9332071209146,235.45544337257795
1.5607465654643588e-13,872.0449456082054,237.99493455172708
1.847850261769406e-13,915.3417011728804,239.90058142951744
2.29086765276777e-13,957.970722224602,244.17782497323046
3.3625347079244685e-13,984.3748331355969,245.43540465446046
3.9810717055349697e-13,1016.9732681289172,244.74025041409578
4.935513997152467e-13,1065.341753141445,246.86926840500456
7.244359600749892e-13,1110.1463952709985,246.58014799200495
1.0633268388410353e-12,1152.0314245756476,244.57487210405532
1.5607465654643589e-12,1213.731726725741,244.6468478365081
2.29086765276777e-12,1264.2281246418254,244.865347826915
3.3625347079244687e-12,1320.4826182637998,245.85420305081618
4.935513997152467e-12,1368.3135996817064,244.26088887036045
7.244359600749891e-12,1421.3193438527092,239.39140144000828
1.0633268388410353e-11,1468.2617393781438,235.56556573040373
1.9054607179632602e-11,1520.0343589050794,231.79292403625368
2.29086765276777e-11,1567.8301464655922,225.2822309595062
4.105181734601586e-11,1618.7584585759093,221.8538837066053
4.9355139971524667e-11,1667.0630571517213,222.37921471210856
8.844367413891088e-11,1716.0814942068664,218.77023158336215
1.0633268388410354e-10,1761.7679176274642,221.56775806837888
1.90546071796326e-10,1807.8366502902713,217.62436256657008
2.29086765276777e-10,1861.7843637653064,213.2126122715478
4.105181734601586e-10,1922.8893109404407,206.07395307531567
8.844367413891088e-10,1975.299017229984,201.91236053876847
1.81970085860999e-09,2030.8304445738984,191.06511040240858
1.90546071796326e-09,2082.6339146763016,187.49989118055632
3.920418120815121e-09,2128.5234080628256,183.98678897939214
4.105181734601586e-09,2161.032920199432,184.2362302557174
8.446305308315542e-09,2205.5868977644363,181.15291457428242
8.844367413891088e-09,2240.540518647032,186.57992004045428
1.81970085860999e-08,2282.582465380554,182.9223350277756
1.9054607179632598e-08,2321.3335396325697,181.07767372880534
3.9204181208151206e-08,2361.268331688691,174.76522409569858
